end_station_name,member_casual,end_lat,end_lng,total_trips
"Public Rack - Kedvale Ave & Avondale Ave",casual,41.95000076293945,-87.7300033569336,28
"Public Rack - Kedvale Ave & Avondale Ave",member,41.95000076293945,-87.7300033569336,5
"Public Rack - Kedzie & 103rd St - East",casual,41.709999084472656,-87.69999694824219,1
"Public Rack - Kedzie & 103rd St - W",casual,41.709999084472656,-87.69999694824219,1
"Public Rack - Kedzie Ave & 54th Pl",casual,41.790000915527344,-87.69999694824219,1
"Public Rack - Kedzie Ave & 54th Pl",member,41.790000915527344,-87.69999694824219,1
"Public Rack - Kedzie Ave & 54th St - SE",casual,41.790000915527344,-87.69999694824219,1
"Public Rack - Kedzie Ave & 54th St - SE",member,41.790000915527344,-87.69999694824219,6
"Public Rack - Kedzie Ave & 54th St - SW",casual,41.79999923706055,-87.69999694824219,1
"Public Rack - Kedzie Ave & 54th St - SW",member,41.79999923706055,-87.69999694824219,1
"Public Rack - Kedzie Ave & 58th St",casual,41.790000915527344,-87.69999694824219,3
"Public Rack - Kedzie Ave & 58th St",member,41.790000915527344,-87.69999694824219,1
"Public Rack - Kedzie Ave & 60th St",casual,41.790000915527344,-87.69999694824219,4
"Public Rack - Kedzie Ave & 61st Pl",casual,41.779998779296875,-87.69999694824219,1
"Public Rack - Kedzie Ave & 61st Pl E",casual,41.779998779296875,-87.69999694824219,6
"Public Rack - Kedzie Ave & 61st Pl W",casual,41.779998779296875,-87.69999694824219,4
"Public Rack - Kedzie Ave & 62nd Pl",casual,41.779998779296875,-87.69999694824219,1
"Public Rack - Kedzie Ave & 62nd Pl",member,41.779998779296875,-87.69999694824219,3
"Public Rack - Kedzie Ave & 63rd St",casual,41.779998779296875,-87.69999694824219,3
"Public Rack - Kedzie Ave & 64th St - SE",casual,41.779998779296875,-87.69999694824219,1
"Public Rack - Kedzie Ave & 64th St - SW",casual,41.779998779296875,-87.69999694824219,3
"Public Rack - Kedzie Ave & Archer Ave",casual,41.810001373291016,-87.69999694824219,7
"Public Rack - Kedzie Ave & Archer Ave",member,41.810001373291016,-87.69999694824219,5
"Public Rack - Kedzie Ave & Argyle St",casual,41.970001220703125,-87.70999908447266,29
"Public Rack - Kedzie Ave & Argyle St",member,41.970001220703125,-87.70999908447266,62
"Public Rack - Kedzie Ave & Chicago Ave",casual,41.900001525878906,-87.70999908447266,3
"Public Rack - Kedzie Ave & Chicago Ave",member,41.900001525878906,-87.70999908447266,5
"Public Rack - Kedzie Ave & Walnut St",casual,41.88999938964844,-87.70999908447266,1
"Public Rack - Kedzie Ave & Walnut St",member,41.88999938964844,-87.70999908447266,1
"Public Rack - Keef Ave & South Chicago Ave",casual,41.77000045776367,-87.61000061035156,1
"Public Rack - Keeler Ave & 26th St",casual,41.84000015258789,-87.7300033569336,2
"Public Rack - Keeler Ave & 55th St",casual,41.790000915527344,-87.7300033569336,3
"Public Rack - Kenneth Ave & 63rd St E",casual,41.779998779296875,-87.7300033569336,6
"Public Rack - Kenton Ave & Palmer St",casual,41.91999816894531,-87.73999786376953,32
"Public Rack - Kenton Ave & Palmer St",member,41.91999816894531,-87.73999786376953,45
"Public Rack - Keystone Ave & Irving Park Rd",casual,41.95000076293945,-87.7300033569336,31
"Public Rack - Keystone Ave & Irving Park Rd",member,41.95000076293945,-87.7300033569336,19
"Public Rack - Keystone Ave & North Ave",casual,41.90999984741211,-87.7300033569336,53
"Public Rack - Keystone Ave & North Ave",member,41.90999984741211,-87.7300033569336,40
"Public Rack - Kilbourn Ave & Fullerton Ave",casual,41.91999816894531,-87.73999786376953,31
"Public Rack - Kilbourn Ave & Fullerton Ave",member,41.91999816894531,-87.73999786376953,8
"Public Rack - Kildare Ave & 63rd St",casual,41.779998779296875,-87.7300033569336,1
"Public Rack - Kildare Ave & Division Ave",casual,41.900001525878906,-87.7300033569336,2
"Public Rack - Kildare Ave & Division St",casual,41.900001525878906,-87.7300033569336,18
"Public Rack - Kildare Ave & Division St",member,41.900001525878906,-87.7300033569336,21
"Public Rack - Kildare Ave & North Ave",casual,41.90999984741211,-87.7300033569336,3
"Public Rack - Kildare Ave & Washignton Blvd",casual,41.880001068115234,-87.7300033569336,1
"Public Rack - Kimball Ave & Carmen Ave",casual,41.970001220703125,-87.70999908447266,11
"Public Rack - Kimball Ave & Carmen Ave",member,41.970001220703125,-87.70999908447266,6
"Public Rack - Kimbark Ave & 63rd St",casual,41.779998779296875,-87.58999633789062,1
"Public Rack - Kimbark Ave & 67th St",casual,41.77000045776367,-87.58999633789062,1
"Public Rack - Kimbark Ave & 67th St",member,41.77000045776367,-87.58999633789062,15
"Public Rack - King Dr & 115th St",casual,41.689998626708984,-87.61000061035156,1
"Public Rack - King Dr & 115th St",member,41.689998626708984,-87.61000061035156,29
"Public Rack - King Dr & 71st St",casual,41.77000045776367,-87.61000061035156,2
"Public Rack - King Dr & Oakwood Blvd",casual,41.81999969482422,-87.62000274658203,3
"Public Rack - King Dr & Oakwood Blvd",member,41.81999969482422,-87.62000274658203,7
"Public Rack - Kingston Ave & 75th St",casual,41.7599983215332,-87.55999755859375,1
"Public Rack - Kingston Ave & 75th St",member,41.7599983215332,-87.55999755859375,1
"Public Rack - Kolin Ave & Archer Ave",member,41.79999923706055,-87.7300033569336,4
"Public Rack - Komensky Ave & 26th St",casual,41.84000015258789,-87.7300033569336,14
"Public Rack - Komensky Ave & 63rd St",casual,41.779998779296875,-87.72000122070312,1
"Public Rack - Komensky Ave & 63rd St",member,41.779998779296875,-87.72000122070312,1
"Public Rack - Kostner Ave & Armitage Ave",casual,41.91999816894531,-87.73999786376953,36
"Public Rack - Kostner Ave & Armitage Ave",member,41.91999816894531,-87.73999786376953,72
"Public Rack - Kostner Ave & Diversey Ave",casual,41.93000030517578,-87.73999786376953,14
"Public Rack - Kostner Ave & Diversey Ave",member,41.93000030517578,-87.73999786376953,13
"Public Rack - Kostner Ave & Lake St",casual,41.88999938964844,-87.73999786376953,1
"Public Rack - Kostner Ave & North Ave",casual,41.90999984741211,-87.73999786376953,8
"Public Rack - Kostner Ave & North Ave",member,41.90999984741211,-87.73999786376953,15
"Public Rack - Kostner Ave & Wrightwood Ave",casual,41.93000030517578,-87.73999786376953,3
"Public Rack - Kostner Ave & Wrightwood Ave",member,41.93000030517578,-87.73999786376953,2
"Public Rack - La Moyne Ave and Leamington Ave",casual,41.90999984741211,-87.75,3
"Public Rack - Lafayette Ave & 95th St",casual,41.720001220703125,-87.62000274658203,1
"Public Rack - Lafayette Ave & 95th St",member,41.720001220703125,-87.62000274658203,3
"Public Rack - Laflin St & 51st St",member,41.79999923706055,-87.66000366210938,2
"Public Rack - Laflin St &51st ST",member,41.79999923706055,-87.66000366210938,1
"Public Rack - Lake Park Ave & 47th St",member,41.810001373291016,-87.58999633789062,2
"Public Rack - Lake Shore Dr & Hayes Dr",casual,41.779998779296875,-87.56999969482422,31
"Public Rack - Lake Shore Dr & Hayes Dr",member,41.779998779296875,-87.56999969482422,8
"Public Rack - Lamon Ave & Erie St",casual,41.88999938964844,-87.75,2
"Public Rack - Langley Ave & 49th St",casual,41.810001373291016,-87.61000061035156,3
"Public Rack - Langley Ave & 79th St",member,41.75,-87.61000061035156,2
"Public Rack - Langley Ave & 87th St",casual,41.7400016784668,-87.61000061035156,1
"Public Rack - Langley Ave & Oakwood Blvd",casual,41.81999969482422,-87.61000061035156,3
"Public Rack - Laporte Ave & Armitage Ave",casual,41.91999816894531,-87.75,2
"Public Rack - Laporte Ave & Armitage Ave",member,41.91999816894531,-87.75,1
"Public Rack - Laramie Ave & Belmont Ave",casual,41.939998626708984,-87.76000213623047,26
"Public Rack - Laramie Ave & Belmont Ave",member,41.939998626708984,-87.76000213623047,18
"Public Rack - Laramie Ave & Fullerton Ave",casual,41.91999816894531,-87.76000213623047,16
"Public Rack - Laramie Ave & Fullerton Ave",member,41.91999816894531,-87.76000213623047,9
"Public Rack - Laramie Ave & Grand Ave",casual,41.91999816894531,-87.76000213623047,19
"Public Rack - Laramie Ave & Grand Ave",member,41.91999816894531,-87.76000213623047,2
"Public Rack - Laramie Ave & Warwick Ave",casual,41.95000076293945,-87.76000213623047,12
"Public Rack - Laramie Ave & Warwick Ave",member,41.95000076293945,-87.76000213623047,1
"Public Rack - Latrobe Ave & Lake St",casual,41.88999938964844,-87.76000213623047,4
"Public Rack - Latrobe Ave & Lake St",member,41.88999938964844,-87.76000213623047,2
"Public Rack - Lawndale & 63rd St",casual,41.779998779296875,-87.70999908447266,2
"Public Rack - Lawndale Ave & 23rd St",casual,41.849998474121094,-87.72000122070312,9
"Public Rack - Lawndale Ave & 63rd St",casual,41.779998779296875,-87.70999908447266,9
"Public Rack - Lawndale Ave & 63rd St",member,41.779998779296875,-87.70999908447266,4
"Public Rack - Lawndale Ave & Diversey Ave",casual,41.93000030517578,-87.72000122070312,48
"Public Rack - Lawndale Ave & Diversey Ave",member,41.93000030517578,-87.72000122070312,163
"Public Rack - Lawndale Ave & Polk St",casual,41.869998931884766,-87.72000122070312,4
"Public Rack - Lawndale Ave & Polk St",member,41.869998931884766,-87.72000122070312,2
"Public Rack - Leclaire Ave & Division St",casual,41.900001525878906,-87.75,8
"Public Rack - Leclaire Ave & Division St",member,41.900001525878906,-87.75,2
"Public Rack - Legler Regional Library",casual,41.880001068115234,-87.7300033569336,6
"Public Rack - Legler Regional Library",member,41.880001068115234,-87.7300033569336,3
"Public Rack - Linder Ave & Belmont Ave",casual,41.939998626708984,-87.76000213623047,13
"Public Rack - Linder Ave & Belmont Ave",member,41.939998626708984,-87.76000213623047,3
"Public Rack - Lockwood Ave & Diversey Ave",casual,41.93000030517578,-87.76000213623047,28
"Public Rack - Lockwood Ave & Diversey Ave",member,41.93000030517578,-87.76000213623047,56
"Public Rack - Longwood Dr & 111th St",member,41.689998626708984,-87.66999816894531,1
"Public Rack - Loomis Blvd & 47th St",member,41.810001373291016,-87.66000366210938,1
"Public Rack - Loomis St & 87th St",casual,41.7400016784668,-87.66000366210938,1
"Public Rack - Loomis St & 87th St",member,41.7400016784668,-87.66000366210938,23
"Public Rack - Lorel Ave & Chicago Ave",casual,41.900001525878906,-87.76000213623047,2
"Public Rack - Lorel Ave & Grand Ave",casual,41.91999816894531,-87.76000213623047,28
"Public Rack - Lorel Ave & Grand Ave",member,41.91999816894531,-87.76000213623047,2
"Public Rack - Lotus Ave & Harrison St",casual,41.869998931884766,-87.76000213623047,1
"Public Rack - Lowell Ave & Elston Ave",casual,41.970001220703125,-87.73999786376953,80
"Public Rack - Lowell Ave & Elston Ave",member,41.970001220703125,-87.73999786376953,49
"Public Rack - Mackinaw Ave & 108th St",casual,41.70000076293945,-87.54000091552734,1
"Public Rack - Maplewood Ave & 47th St",casual,41.810001373291016,-87.69000244140625,1
"Public Rack - Maplewood Ave & 47th St",member,41.810001373291016,-87.69000244140625,1
"Public Rack - Maplewood Ave & 63rd St",member,41.779998779296875,-87.69000244140625,1
"Public Rack - Marquette Rd & 67th St",casual,41.77000045776367,-87.61000061035156,8
"Public Rack - Marshfield Ave & 45th St",casual,41.810001373291016,-87.66999816894531,2
"Public Rack - Marshfield Ave & 87th St",member,41.7400016784668,-87.66000366210938,1
"Public Rack - Martin Luther King Dr & 44th St",member,41.810001373291016,-87.62000274658203,2
"Public Rack - May St & 78th St",casual,41.75,-87.6500015258789,1
"Public Rack - May St & 78th St",member,41.75,-87.6500015258789,1
"Public Rack - McCormick Blvd & Devon Ave",casual,42,-87.70999908447266,11
"Public Rack - McCormick Blvd & Devon Ave",member,42,-87.70999908447266,16
"Public Rack - McVicker Ave & Grand Ave",casual,41.91999816894531,-87.77999877929688,1
"Public Rack - McVicker Ave & Grand Ave",member,41.91999816894531,-87.77999877929688,1
"Public Rack - Melvina Ave & Belmont Ave",casual,41.939998626708984,-87.77999877929688,9
"Public Rack - Melvina Ave & Belmont Ave",member,41.939998626708984,-87.77999877929688,4
"Public Rack - Menard Ave & Agusta Blvd",casual,41.900001525878906,-87.7699966430664,1
"Public Rack - Menard Ave & Agusta Blvd",member,41.900001525878906,-87.7699966430664,1
"Public Rack - Menard Ave & Belmont Ave",casual,41.939998626708984,-87.7699966430664,4
"Public Rack - Menard Ave & Belmont Ave",member,41.939998626708984,-87.7699966430664,2
"Public Rack - Menard Ave & Dakin St - midblock",casual,41.95000076293945,-87.7699966430664,19
"Public Rack - Menard Ave & Dakin St - midblock",member,41.95000076293945,-87.7699966430664,9
"Public Rack - Menard Ave & Grand Ave",casual,41.91999816894531,-87.7699966430664,12
"Public Rack - Menard Ave & Grand Ave",member,41.91999816894531,-87.7699966430664,2
"Public Rack - Menard Ave & Madison St",casual,41.880001068115234,-87.7699966430664,1
"Public Rack - Michele Clark Magnet High School",casual,41.869998931884766,-87.75,6
"Public Rack - Michele Clark Magnet High School",member,41.869998931884766,-87.75,1
"Public Rack - Michigan Ave & 107th St",casual,41.70000076293945,-87.62000274658203,1
"Public Rack - Michigan Ave & 107th St",member,41.70000076293945,-87.62000274658203,2
"Public Rack - Michigan Ave & 113th St",member,41.689998626708984,-87.62000274658203,2
"Public Rack - Michigan Ave & 119th St",casual,41.68000030517578,-87.62000274658203,1
"Public Rack - Midway Orange Line",casual,41.790000915527344,-87.73999786376953,5
"Public Rack - Milwaukee Ave & Addison St",casual,41.95000076293945,-87.73999786376953,30
"Public Rack - Milwaukee Ave & Addison St",member,41.95000076293945,-87.73999786376953,14
"Public Rack - Milwaukee Ave & Diversey Ave",casual,41.93000030517578,-87.70999908447266,144
"Public Rack - Milwaukee Ave & Diversey Ave",member,41.93000030517578,-87.70999908447266,194
"Public Rack - Milwaukee Ave & Haussen Ct",casual,41.939998626708984,-87.72000122070312,68
"Public Rack - Milwaukee Ave & Haussen Ct",member,41.939998626708984,-87.72000122070312,36
"Public Rack - Milwaukee Ave & School St",casual,41.939998626708984,-87.7300033569336,28
"Public Rack - Milwaukee Ave & School St",member,41.939998626708984,-87.7300033569336,52
"Public Rack - Milwaukee Ave & Waveland Ave",casual,41.95000076293945,-87.73999786376953,2
"Public Rack - Milwaukee Ave & Waveland Ave",member,41.95000076293945,-87.73999786376953,1
"Public Rack - Monticello Ave & Belmont Ave",casual,41.939998626708984,-87.72000122070312,78
"Public Rack - Monticello Ave & Belmont Ave",member,41.939998626708984,-87.72000122070312,46
"Public Rack - Mozart Elementary School",casual,41.91999816894531,-87.72000122070312,94
"Public Rack - Mozart Elementary School",member,41.91999816894531,-87.72000122070312,32
"Public Rack - Mt Greenwood Library N",member,41.689998626708984,-87.69999694824219,1
"Public Rack - N Narragansett Ave & Grand Ave",casual,41.91999816894531,-87.77999877929688,2
"Public Rack - N Narragansett Ave & Grand Ave",member,41.91999816894531,-87.77999877929688,1
"Public Rack - Nagle Ave & Belmont Ave",casual,41.939998626708984,-87.79000091552734,1
"Public Rack - Nagle Ave & Belmont Ave",member,41.939998626708984,-87.79000091552734,22
"Public Rack - Narragansett Ave & Fullerton Ave",casual,41.91999816894531,-87.77999877929688,13
"Public Rack - Narragansett Ave & Fullerton Ave",member,41.91999816894531,-87.77999877929688,6
"Public Rack - Neva Ave & Grand Ave",casual,41.91999816894531,-87.80000305175781,1
"Public Rack - Neva Ave & Grand Ave",member,41.91999816894531,-87.80000305175781,2
"Public Rack - Newcastle Ave & Belmont Ave",casual,41.939998626708984,-87.80000305175781,1
"Public Rack - Nordica Ave & Addison St",member,41.95000076293945,-87.80000305175781,1
"Public Rack - Normal Ave & 111th St",casual,41.689998626708984,-87.63999938964844,4
"Public Rack - Normal Ave & 111th St",member,41.689998626708984,-87.63999938964844,10
"Public Rack - Oakley Ave & 50th Pl",casual,41.79999923706055,-87.68000030517578,1
"Public Rack - Oketo Ave & Belmont Ave",casual,41.939998626708984,-87.80999755859375,6
"Public Rack - Oketo Ave & Belmont Ave",member,41.939998626708984,-87.80999755859375,3
"Public Rack - Paul Revere Elementary School",casual,41.7599983215332,-87.5999984741211,1
"Public Rack - Paxton Ave & 79th St",casual,41.75,-87.56999969482422,3
"Public Rack - Paxton Ave & 79th St",member,41.75,-87.56999969482422,2
"Public Rack - Penn Elementary School / KIPP Ascend Middle School",casual,41.86000061035156,-87.72000122070312,3
"Public Rack - Penn Elementary School / KIPP Ascend Middle School",member,41.86000061035156,-87.72000122070312,28
"Public Rack - Percy Julian HS",casual,41.709999084472656,-87.6500015258789,2
"Public Rack - Percy Julian HS",member,41.709999084472656,-87.6500015258789,1
"Public Rack - Perry Ave & 108th Pl",casual,41.70000076293945,-87.62999725341797,1
